HOTEL_ID,ROOM_ID,LISTING_ID
13592991,1359299102,13592991-1359299102
13592997,1359299702,13592997-1359299702
13593057,1359305702,13593057-1359305702
13593166,1359316602,13593166-1359316602
13593174,1359317402,13593174-1359317402
13593181,1359318102,13593181-1359318102
13593190,1359319002,13593190-1359319002
13593200,1359320002,13593200-1359320002
13597083,1359708301,13597083-1359708301
13597319,1359731901,13597319-1359731901
13597394,1359739401,13597394-1359739401
13597394,1359739402,13597394-1359739402
13597394,1359739403,13597394-1359739403
13598001,1359800101,13598001-1359800101
13598208,1359820801,13598208-1359820801
13602999,1360299901,13602999-1360299901
13605062,1360506202,13605062-1360506202
13605109,1360510902,13605109-1360510902
13605779,1360577901,13605779-1360577901
13606230,1360623001,13606230-1360623001
13610039,1361003901,13610039-1361003901
13610039,1361003902,13610039-1361003902
13610188,1361018802,13610188-1361018802
13610217,1361021702,13610217-1361021702
13610226,1361022601,13610226-1361022601
13610228,1361022802,13610228-1361022802
13610259,1361025902,13610259-1361025902
13610260,1361026002,13610260-1361026002
13610266,1361026602,13610266-1361026602
13610272,1361027201,13610272-1361027201
13611751,1361175101,13611751-1361175101
13611868,1361186801,13611868-1361186801
13613592,1361359201,13613592-1361359201
13614105,1361410501,13614105-1361410501
13614220,1361422001,13614220-1361422001
13614499,1361449901,13614499-1361449901
13617836,1361783601,13617836-1361783601
13618043,1361804302,13618043-1361804302
13618305,1361830501,13618305-1361830501
13618476,1361847601,13618476-1361847601
13618530,1361853001,13618530-1361853001
13618665,1361866501,13618665-1361866501
13618861,1361886102,13618861-1361886102
13619156,1361915601,13619156-1361915601
13619156,1361915602,13619156-1361915602
13619156,1361915604,13619156-1361915604
13620530,1362053001,13620530-1362053001
13624279,1362427901,13624279-1362427901
13624754,1362475401,13624754-1362475401
13625346,1362534601,13625346-1362534601
13625581,1362558102,13625581-1362558102
13629355,1362935501,13629355-1362935501
13631110,1363111002,13631110-1363111002
13631399,1363139901,13631399-1363139901
13631496,1363149601,13631496-1363149601
13631577,1363157701,13631577-1363157701
13631691,1363169101,13631691-1363169101
13632477,1363247701,13632477-1363247701
13632564,1363256401,13632564-1363256401
13632846,1363284601,13632846-1363284601
13632969,1363296901,13632969-1363296901
13632987,1363298702,13632987-1363298702
13633334,1363333401,13633334-1363333401
13637392,1363739202,13637392-1363739202
13637398,1363739802,13637398-1363739802
13637421,1363742102,13637421-1363742102
13638194,1363819402,13638194-1363819402
13638274,1363827402,13638274-1363827402
13638316,1363831601,13638316-1363831601
13639139,1363913902,13639139-1363913902
13639428,1363942801,13639428-1363942801
13639869,1363986901,13639869-1363986901
13639975,1363997502,13639975-1363997502
13640128,1364012802,13640128-1364012802
13640210,1364021001,13640210-1364021001
13640968,1364096801,13640968-1364096801
13641146,1364114602,13641146-1364114602
13642805,1364280501,13642805-1364280501
13645719,1364571901,13645719-1364571901
13645751,1364575102,13645751-1364575102
13645791,1364579102,13645791-1364579102
13645831,1364583101,13645831-1364583101
13646612,1364661201,13646612-1364661201
13646708,1364670802,13646708-1364670802
13646725,1364672502,13646725-1364672502
13649234,1364923401,13649234-1364923401
13650142,1365014202,13650142-1365014202
13650895,1365089501,13650895-1365089501
13650911,1365091102,13650911-1365091102
13651156,1365115601,13651156-1365115601
13651156,1365115602,13651156-1365115602
13651841,1365184102,13651841-1365184102
13651956,1365195601,13651956-1365195601
13652572,1365257201,13652572-1365257201
13654716,1365471602,13654716-1365471602
13654740,1365474002,13654740-1365474002
13654773,1365477302,13654773-1365477302
13655085,1365508502,13655085-1365508502
13655121,1365512102,13655121-1365512102
13655500,1365550001,13655500-1365550001
13656385,1365638502,13656385-1365638502
13656521,1365652101,13656521-1365652101
13656532,1365653202,13656532-1365653202
13656562,1365656202,13656562-1365656202
13656612,1365661201,13656612-1365661201
13657191,1365719102,13657191-1365719102
13659426,1365942602,13659426-1365942602
13659797,1365979701,13659797-1365979701
13661182,1366118202,13661182-1366118202
13661293,1366129302,13661293-1366129302
13661547,1366154701,13661547-1366154701
13661699,1366169902,13661699-1366169902
13663128,1366312801,13663128-1366312801
13663128,1366312803,13663128-1366312803
13667929,1366792901,13667929-1366792901
13669757,1366975701,13669757-1366975701
13670645,1367064502,13670645-1367064502
13671355,1367135501,13671355-1367135501
13671495,1367149501,13671495-1367149501
13671775,1367177501,13671775-1367177501
13671814,1367181402,13671814-1367181402
13671954,1367195402,13671954-1367195402
13671962,1367196202,13671962-1367196202
13676741,1367674102,13676741-1367674102
13676785,1367678502,13676785-1367678502
13676985,1367698502,13676985-1367698502
13677040,1367704002,13677040-1367704002
13677060,1367706002,13677060-1367706002
13678357,1367835701,13678357-1367835701
13679060,1367906001,13679060-1367906001
13679060,1367906002,13679060-1367906002
13682887,1368288701,13682887-1368288701
13683707,1368370701,13683707-1368370701
13683974,1368397401,13683974-1368397401
13684914,1368491401,13684914-1368491401
13685111,1368511101,13685111-1368511101
13685725,1368572501,13685725-1368572501
13685729,1368572901,13685729-1368572901
13685775,1368577501,13685775-1368577501
13685798,1368579801,13685798-1368579801
13690303,1369030301,13690303-1369030301
13690606,1369060601,13690606-1369060601
13691329,1369132901,13691329-1369132901
13692550,1369255001,13692550-1369255001
13692550,1369255002,13692550-1369255002
13692550,1369255003,13692550-1369255003
13694754,1369475401,13694754-1369475401
13698506,1369850601,13698506-1369850601
13701497,1370149701,13701497-1370149701
13701747,1370174701,13701747-1370174701
13701880,1370188001,13701880-1370188001
13702276,1370227602,13702276-1370227602
13703640,1370364001,13703640-1370364001
13705271,1370527101,13705271-1370527101
13706111,1370611101,13706111-1370611101
13706627,1370662701,13706627-1370662701
13706911,1370691101,13706911-1370691101
13709736,1370973601,13709736-1370973601
13710362,1371036201,13710362-1371036201
13710523,1371052301,13710523-1371052301
13712345,1371234502,13712345-1371234502
13712416,1371241602,13712416-1371241602
13712541,1371254102,13712541-1371254102
13717403,1371740301,13717403-1371740301
13717574,1371757401,13717574-1371757401
13717981,1371798102,13717981-1371798102
13718022,1371802202,13718022-1371802202
13718053,1371805302,13718053-1371805302
13718105,1371810501,13718105-1371810501
13718666,1371866601,13718666-1371866601
13719530,1371953001,13719530-1371953001
13719530,1371953002,13719530-1371953002
13723426,1372342601,13723426-1372342601
13723621,1372362102,13723621-1372362102
13723627,1372362702,13723627-1372362702
13724122,1372412201,13724122-1372412201
13725000,1372500001,13725000-1372500001
13725461,1372546101,13725461-1372546101
13726439,1372643901,13726439-1372643901
13731903,1373190301,13731903-1373190301
13732548,1373254801,13732548-1373254801
13732574,1373257401,13732574-1373257401
13732637,1373263701,13732637-1373263701
13732677,1373267701,13732677-1373267701
13732711,1373271101,13732711-1373271101
13733048,1373304801,13733048-1373304801
13738583,1373858301,13738583-1373858301
13738902,1373890202,13738902-1373890202
13739310,1373931001,13739310-1373931001
13740039,1374003901,13740039-1374003901
13743397,1374339701,13743397-1374339701
13743401,1374340101,13743401-1374340101
13744497,1374449701,13744497-1374449701
13745913,1374591301,13745913-1374591301
13746575,1374657501,13746575-1374657501
13752455,1375245501,13752455-1375245501
13752711,1375271102,13752711-1375271102
13753159,1375315901,13753159-1375315901
13753389,1375338902,13753389-1375338902
13753668,1375366802,13753668-1375366802
13753910,1375391001,13753910-1375391001
13753910,1375391002,13753910-1375391002
13753998,1375399801,13753998-1375399801
13754359,1375435901,13754359-1375435901
13754435,1375443501,13754435-1375443501
13755007,1375500701,13755007-1375500701
13755536,1375553601,13755536-1375553601
13761980,1376198001,13761980-1376198001
13770094,1377009402,13770094-1377009402
13775604,1377560402,13775604-1377560402
13775658,1377565802,13775658-1377565802
13775667,1377566702,13775667-1377566702
13775676,1377567602,13775676-1377567602
13775687,1377568702,13775687-1377568702
13783407,1378340701,13783407-1378340701
13787647,1378764701,13787647-1378764701
13788170,1378817002,13788170-1378817002
13788420,1378842002,13788420-1378842002
13788433,1378843302,13788433-1378843302
13788445,1378844502,13788445-1378844502
13788453,1378845302,13788453-1378845302
13788536,1378853602,13788536-1378853602
13788553,1378855302,13788553-1378855302
13788564,1378856402,13788564-1378856402
13788569,1378856902,13788569-1378856902
13788574,1378857402,13788574-1378857402
13788668,1378866801,13788668-1378866801
13788683,1378868302,13788683-1378868302
13788685,1378868502,13788685-1378868502
13788689,1378868902,13788689-1378868902
13788981,1378898101,13788981-1378898101
13789126,1378912601,13789126-1378912601
13794319,1379431901,13794319-1379431901
13794398,1379439801,13794398-1379439801
13794601,1379460101,13794601-1379460101
13794660,1379466001,13794660-1379466001
13799878,1379987802,13799878-1379987802
13799879,1379987901,13799879-1379987901
13799879,1379987902,13799879-1379987902
13799879,1379987903,13799879-1379987903
13799879,1379987904,13799879-1379987904
13799879,1379987905,13799879-1379987905
13799879,1379987906,13799879-1379987906
13801642,1380164201,13801642-1380164201
13801736,1380173601,13801736-1380173601
13803096,1380309602,13803096-1380309602
13808080,1380808001,13808080-1380808001
13808080,1380808002,13808080-1380808002
13808080,1380808003,13808080-1380808003
13808080,1380808004,13808080-1380808004
13808080,1380808005,13808080-1380808005
13808080,1380808006,13808080-1380808006
13809524,1380952401,13809524-1380952401
13809735,1380973501,13809735-1380973501
13809792,1380979202,13809792-1380979202
13815292,1381529202,13815292-1381529202
13815300,1381530002,13815300-1381530002
13825774,1382577401,13825774-1382577401
13826677,1382667701,13826677-1382667701
13827909,1382790901,13827909-1382790901
13836417,1383641701,13836417-1383641701
13840091,1384009101,13840091-1384009101
13853932,1385393201,13853932-1385393201
13858446,1385844601,13858446-1385844601
13859843,1385984302,13859843-1385984302
13860062,1386006201,13860062-1386006201
13860775,1386077501,13860775-1386077501
13861208,1386120802,13861208-1386120802
13861227,1386122701,13861227-1386122701
13861227,1386122702,13861227-1386122702
13861227,1386122703,13861227-1386122703
13864471,1386447102,13864471-1386447102
13864890,1386489001,13864890-1386489001
13865544,1386554402,13865544-1386554402
13865720,1386572001,13865720-1386572001
13865720,1386572002,13865720-1386572002
13865967,1386596701,13865967-1386596701
13865967,1386596702,13865967-1386596702
13865967,1386596703,13865967-1386596703
13867162,1386716201,13867162-1386716201
13867284,1386728401,13867284-1386728401
13868693,1386869302,13868693-1386869302
13869680,1386968001,13869680-1386968001
13871162,1387116201,13871162-1387116201
13871780,1387178001,13871780-1387178001
13873573,1387357301,13873573-1387357301
13873573,1387357302,13873573-1387357302
13873573,1387357303,13873573-1387357303
13873573,1387357304,13873573-1387357304
13873573,1387357305,13873573-1387357305
13874004,1387400401,13874004-1387400401
13874579,1387457901,13874579-1387457901
13875175,1387517501,13875175-1387517501
13875286,1387528601,13875286-1387528601
13875694,1387569401,13875694-1387569401
13878903,1387890301,13878903-1387890301
13881409,1388140901,13881409-1388140901
13881553,1388155301,13881553-1388155301
13882914,1388291401,13882914-1388291401
13885561,1388556102,13885561-1388556102
13886487,1388648702,13886487-1388648702
13886920,1388692002,13886920-1388692002
13887058,1388705802,13887058-1388705802
13887233,1388723302,13887233-1388723302
13887397,1388739701,13887397-1388739701
13887971,1388797101,13887971-1388797101
13887971,1388797102,13887971-1388797102
13887971,1388797103,13887971-1388797103
13888798,1388879801,13888798-1388879801
13889717,1388971701,13889717-1388971701
13893102,1389310201,13893102-1389310201
13894970,1389497001,13894970-1389497001
13899927,1389992701,13899927-1389992701
13901330,1390133001,13901330-1390133001
13902426,1390242601,13902426-1390242601
13902644,1390264401,13902644-1390264401
13911830,1391183001,13911830-1391183001
13912378,1391237801,13912378-1391237801
13912485,1391248501,13912485-1391248501
13918195,1391819501,13918195-1391819501
13918459,1391845901,13918459-1391845901
13918583,1391858301,13918583-1391858301
13921930,1392193001,13921930-1392193001
13925007,1392500701,13925007-1392500701
13925533,1392553301,13925533-1392553301
13925644,1392564401,13925644-1392564401
13925644,1392564402,13925644-1392564402
13925730,1392573001,13925730-1392573001
13931723,1393172302,13931723-1393172302
13933308,1393330801,13933308-1393330801
13933338,1393333801,13933338-1393333801
13933369,1393336902,13933369-1393336902
13933476,1393347601,13933476-1393347601
13933560,1393356001,13933560-1393356001
13933561,1393356101,13933561-1393356101
13933961,1393396101,13933961-1393396101
13940248,1394024801,13940248-1394024801
13940338,1394033802,13940338-1394033802
13947450,1394745002,13947450-1394745002
13950205,1395020501,13950205-1395020501
13953032,1395303201,13953032-1395303201
13953044,1395304401,13953044-1395304401
13953413,1395341301,13953413-1395341301
13953445,1395344501,13953445-1395344501
13953646,1395364601,13953646-1395364601
13953678,1395367801,13953678-1395367801
13953823,1395382301,13953823-1395382301
13953970,1395397001,13953970-1395397001
13954166,1395416601,13954166-1395416601
13957803,1395780301,13957803-1395780301
13957841,1395784101,13957841-1395784101
13961154,1396115401,13961154-1396115401
13963252,1396325201,13963252-1396325201
13963783,1396378301,13963783-1396378301
13963783,1396378302,13963783-1396378302
13967208,1396720801,13967208-1396720801
13969904,1396990401,13969904-1396990401
13971189,1397118901,13971189-1397118901
13978872,1397887201,13978872-1397887201
13983950,1398395001,13983950-1398395001
13984046,1398404602,13984046-1398404602
13984405,1398440502,13984405-1398440502
13985973,1398597301,13985973-1398597301
13986362,1398636202,13986362-1398636202
13986400,1398640002,13986400-1398640002
13986475,1398647502,13986475-1398647502
13986593,1398659302,13986593-1398659302
13986706,1398670602,13986706-1398670602
13986765,1398676502,13986765-1398676502
13986808,1398680802,13986808-1398680802
13986815,1398681502,13986815-1398681502
13986828,1398682802,13986828-1398682802
13986858,1398685802,13986858-1398685802
13986889,1398688902,13986889-1398688902
13987013,1398701302,13987013-1398701302
13987108,1398710802,13987108-1398710802
13987123,1398712302,13987123-1398712302
13990220,1399022002,13990220-1399022002
13990318,1399031802,13990318-1399031802
13990419,1399041901,13990419-1399041901
13990819,1399081902,13990819-1399081902
13990868,1399086802,13990868-1399086802
13990910,1399091002,13990910-1399091002
13990951,1399095102,13990951-1399095102
13990974,1399097402,13990974-1399097402
13990990,1399099002,13990990-1399099002
13991520,1399152002,13991520-1399152002
13991530,1399153002,13991530-1399153002
13991534,1399153402,13991534-1399153402
13991540,1399154002,13991540-1399154002
13991559,1399155901,13991559-1399155901
13991796,1399179601,13991796-1399179601
13991919,1399191901,13991919-1399191901
13992374,1399237402,13992374-1399237402
13992385,1399238502,13992385-1399238502
13992396,1399239602,13992396-1399239602
13992404,1399240402,13992404-1399240402
13992408,1399240801,13992408-1399240801
13992410,1399241002,13992410-1399241002
13992413,1399241302,13992413-1399241302
13995789,1399578901,13995789-1399578901
13996050,1399605002,13996050-1399605002
13996052,1399605202,13996052-1399605202
13996053,1399605302,13996053-1399605302
13996054,1399605402,13996054-1399605402
13996055,1399605502,13996055-1399605502
13996059,1399605902,13996059-1399605902
13996063,1399606302,13996063-1399606302
13996654,1399665402,13996654-1399665402
13996663,1399666302,13996663-1399666302
13996678,1399667802,13996678-1399667802
13997519,1399751901,13997519-1399751901
13997683,1399768301,13997683-1399768301
14000213,1400021301,14000213-1400021301
14000213,1400021302,14000213-1400021302
14000735,1400073501,14000735-1400073501
14001557,1400155701,14001557-1400155701
14001557,1400155702,14001557-1400155702
14001557,1400155703,14001557-1400155703
14003601,1400360101,14003601-1400360101
14003973,1400397301,14003973-1400397301
14003973,1400397302,14003973-1400397302
14004931,1400493101,14004931-1400493101
14009236,1400923602,14009236-1400923602
14010028,1401002801,14010028-1401002801
14011322,1401132201,14011322-1401132201
14012545,1401254501,14012545-1401254501
14012545,1401254502,14012545-1401254502
14016660,1401666001,14016660-1401666001
14019157,1401915702,14019157-1401915702
14019243,1401924301,14019243-1401924301
14019442,1401944201,14019442-1401944201
14024200,1402420002,14024200-1402420002
14024306,1402430601,14024306-1402430601
14025700,1402570002,14025700-1402570002
14025719,1402571902,14025719-1402571902
14026092,1402609201,14026092-1402609201
14026946,1402694602,14026946-1402694602
14026965,1402696502,14026965-1402696502
14027149,1402714901,14027149-1402714901
14030916,1403091602,14030916-1403091602
14031347,1403134702,14031347-1403134702
14032137,1403213702,14032137-1403213702
14032139,1403213902,14032139-1403213902
14039247,1403924702,14039247-1403924702
14047663,1404766301,14047663-1404766301
14054504,1405450401,14054504-1405450401
14055588,1405558801,14055588-1405558801
14059086,1405908601,14059086-1405908601
14061835,1406183501,14061835-1406183501
14061900,1406190001,14061900-1406190001
14061982,1406198201,14061982-1406198201
14062031,1406203101,14062031-1406203101
14063255,1406325501,14063255-1406325501
14065013,1406501301,14065013-1406501301
14065147,1406514701,14065147-1406514701
14067708,1406770801,14067708-1406770801
14069084,1406908401,14069084-1406908401
14071219,1407121901,14071219-1407121901
14074782,1407478201,14074782-1407478201
14075438,1407543801,14075438-1407543801
14079054,1407905401,14079054-1407905401
14079054,1407905402,14079054-1407905402
14086458,1408645801,14086458-1408645801
14096304,1409630401,14096304-1409630401
14097827,1409782701,14097827-1409782701
14097904,1409790401,14097904-1409790401
14097904,1409790403,14097904-1409790403
14097904,1409790404,14097904-1409790404
14097904,1409790405,14097904-1409790405
14098274,1409827401,14098274-1409827401
14098599,1409859902,14098599-1409859902
14098600,1409860002,14098600-1409860002
14098601,1409860102,14098601-1409860102
14099791,1409979101,14099791-1409979101
14107702,1410770201,14107702-1410770201
14113456,1411345601,14113456-1411345601
14113682,1411368201,14113682-1411368201
14113682,1411368202,14113682-1411368202
14113682,1411368203,14113682-1411368203
14114176,1411417601,14114176-1411417601
14117673,1411767301,14117673-1411767301
14117674,1411767401,14117674-1411767401
14119155,1411915501,14119155-1411915501
14119410,1411941001,14119410-1411941001
14120646,1412064601,14120646-1412064601
14120815,1412081501,14120815-1412081501
14121236,1412123601,14121236-1412123601
14121236,1412123602,14121236-1412123602
14121470,1412147001,14121470-1412147001
14127589,1412758901,14127589-1412758901
14127825,1412782501,14127825-1412782501
14127873,1412787301,14127873-1412787301
14128169,1412816901,14128169-1412816901
14131748,1413174801,14131748-1413174801
14131748,1413174802,14131748-1413174802
14131748,1413174803,14131748-1413174803
14132178,1413217801,14132178-1413217801
14136672,1413667201,14136672-1413667201
14137397,1413739701,14137397-1413739701
14144999,1414499901,14144999-1414499901
14145040,1414504001,14145040-1414504001
14145040,1414504002,14145040-1414504002
14145040,1414504003,14145040-1414504003
14146160,1414616001,14146160-1414616001
14146599,1414659901,14146599-1414659901
14154630,1415463001,14154630-1415463001
14155151,1415515102,14155151-1415515102
14155491,1415549101,14155491-1415549101
14155706,1415570601,14155706-1415570601
14156095,1415609501,14156095-1415609501
14156127,1415612701,14156127-1415612701
14158337,1415833701,14158337-1415833701
14159153,1415915301,14159153-1415915301
14160858,1416085802,14160858-1416085802
14161513,1416151301,14161513-1416151301
14161705,1416170502,14161705-1416170502
14161862,1416186202,14161862-1416186202
14163336,1416333601,14163336-1416333601
14164325,1416432501,14164325-1416432501
14170558,1417055801,14170558-1417055801
14170592,1417059202,14170592-1417059202
14170843,1417084301,14170843-1417084301
14170843,1417084302,14170843-1417084302
14174736,1417473601,14174736-1417473601
14175780,1417578002,14175780-1417578002
14178626,1417862602,14178626-1417862602
14178813,1417881301,14178813-1417881301
14178896,1417889601,14178896-1417889601
14178896,1417889602,14178896-1417889602
14178896,1417889603,14178896-1417889603
14181511,1418151101,14181511-1418151101
14182532,1418253201,14182532-1418253201
14182892,1418289202,14182892-1418289202
14186430,1418643001,14186430-1418643001
14187826,1418782602,14187826-1418782602
14187890,1418789002,14187890-1418789002
14188294,1418829401,14188294-1418829401
14188294,1418829402,14188294-1418829402
14188332,1418833201,14188332-1418833201
14188349,1418834901,14188349-1418834901
14189391,1418939101,14189391-1418939101
14190784,1419078401,14190784-1419078401
14194961,1419496101,14194961-1419496101
14195239,1419523901,14195239-1419523901
14195239,1419523902,14195239-1419523902
14195307,1419530701,14195307-1419530701
14195941,1419594101,14195941-1419594101
14195941,1419594102,14195941-1419594102
14195941,1419594103,14195941-1419594103
14195941,1419594104,14195941-1419594104
14203490,1420349001,14203490-1420349001
14204406,1420440601,14204406-1420440601
14204483,1420448301,14204483-1420448301
14204483,1420448302,14204483-1420448302
14211071,1421107101,14211071-1421107101
14211076,1421107601,14211076-1421107601
14211130,1421113001,14211130-1421113001
14211198,1421119801,14211198-1421119801
14211586,1421158601,14211586-1421158601
14212154,1421215401,14212154-1421215401
14212504,1421250401,14212504-1421250401
14218727,1421872701,14218727-1421872701
14219071,1421907102,14219071-1421907102
14219274,1421927401,14219274-1421927401
14219765,1421976501,14219765-1421976501
14220026,1422002601,14220026-1422002601
14220026,1422002602,14220026-1422002602
14224997,1422499701,14224997-1422499701
14225092,1422509201,14225092-1422509201
14225529,1422552901,14225529-1422552901
14225715,1422571501,14225715-1422571501
14225828,1422582801,14225828-1422582801
14225837,1422583701,14225837-1422583701
14229753,1422975301,14229753-1422975301
14230250,1423025001,14230250-1423025001
14233526,1423352601,14233526-1423352601
14234010,1423401001,14234010-1423401001
14235039,1423503901,14235039-1423503901
14241823,1424182301,14241823-1424182301
14241823,1424182302,14241823-1424182302
14242663,1424266301,14242663-1424266301
14248302,1424830201,14248302-1424830201
14248993,1424899301,14248993-1424899301
14250909,1425090901,14250909-1425090901
14251527,1425152701,14251527-1425152701
14254012,1425401201,14254012-1425401201
14257771,1425777101,14257771-1425777101
14258271,1425827102,14258271-1425827102
14258272,1425827202,14258272-1425827202
14259103,1425910301,14259103-1425910301
14263066,1426306601,14263066-1426306601
14263907,1426390701,14263907-1426390701
14264690,1426469002,14264690-1426469002
14265961,1426596101,14265961-1426596101
14266012,1426601201,14266012-1426601201
14266012,1426601202,14266012-1426601202
14270631,1427063101,14270631-1427063101
14270679,1427067901,14270679-1427067901
14270679,1427067902,14270679-1427067902
14270679,1427067904,14270679-1427067904
14270679,1427067905,14270679-1427067905
14270679,1427067906,14270679-1427067906
14270679,1427067907,14270679-1427067907
14275877,1427587701,14275877-1427587701
14280020,1428002001,14280020-1428002001
14280579,1428057901,14280579-1428057901
14282210,1428221001,14282210-1428221001
14282243,1428224301,14282243-1428224301
14282243,1428224302,14282243-1428224302
14285273,1428527301,14285273-1428527301
14285273,1428527302,14285273-1428527302
14286139,1428613901,14286139-1428613901
14288586,1428858601,14288586-1428858601
14288979,1428897901,14288979-1428897901
14289013,1428901301,14289013-1428901301
14289110,1428911001,14289110-1428911001
14289167,1428916701,14289167-1428916701
14289267,1428926701,14289267-1428926701
14290573,1429057301,14290573-1429057301
14290573,1429057302,14290573-1429057302
14290573,1429057303,14290573-1429057303
14290573,1429057304,14290573-1429057304
14290573,1429057305,14290573-1429057305
14290573,1429057306,14290573-1429057306
14292695,1429269502,14292695-1429269502
14292873,1429287302,14292873-1429287302
14294576,1429457601,14294576-1429457601
14294842,1429484201,14294842-1429484201
14295023,1429502301,14295023-1429502301
14295752,1429575201,14295752-1429575201
14295972,1429597201,14295972-1429597201
14296462,1429646201,14296462-1429646201
14296653,1429665301,14296653-1429665301
14296878,1429687801,14296878-1429687801
14301413,1430141301,14301413-1430141301
14301729,1430172901,14301729-1430172901
14301729,1430172902,14301729-1430172902
14303608,1430360801,14303608-1430360801
14304603,1430460301,14304603-1430460301
14304892,1430489201,14304892-1430489201
14308628,1430862801,14308628-1430862801
14309168,1430916801,14309168-1430916801
14310053,1431005301,14310053-1431005301
14310161,1431016101,14310161-1431016101
14310749,1431074901,14310749-1431074901
14311579,1431157901,14311579-1431157901
14312305,1431230501,14312305-1431230501
14312432,1431243201,14312432-1431243201
14312516,1431251601,14312516-1431251601
14312595,1431259501,14312595-1431259501
14312687,1431268701,14312687-1431268701
14312728,1431272801,14312728-1431272801
14312757,1431275701,14312757-1431275701
14315008,1431500802,14315008-1431500802
14317159,1431715901,14317159-1431715901
14318075,1431807501,14318075-1431807501
14318641,1431864101,14318641-1431864101
14318652,1431865201,14318652-1431865201
14318811,1431881101,14318811-1431881101
14318823,1431882301,14318823-1431882301
14318968,1431896801,14318968-1431896801
14319169,1431916901,14319169-1431916901
14319235,1431923501,14319235-1431923501
14319272,1431927201,14319272-1431927201
14319358,1431935801,14319358-1431935801
14319358,1431935802,14319358-1431935802
14319358,1431935803,14319358-1431935803
14319358,1431935804,14319358-1431935804
14319358,1431935805,14319358-1431935805
14319358,1431935806,14319358-1431935806
14324047,1432404701,14324047-1432404701
14327305,1432730501,14327305-1432730501
14327305,1432730502,14327305-1432730502
14327826,1432782601,14327826-1432782601
14329556,1432955601,14329556-1432955601
14330034,1433003401,14330034-1433003401
14330034,1433003402,14330034-1433003402
14330034,1433003403,14330034-1433003403
14330034,1433003404,14330034-1433003404
14335412,1433541201,14335412-1433541201
14336036,1433603601,14336036-1433603601
14336200,1433620001,14336200-1433620001
14336476,1433647601,14336476-1433647601
14337397,1433739701,14337397-1433739701
14337727,1433772701,14337727-1433772701
14338170,1433817001,14338170-1433817001
14338328,1433832802,14338328-1433832802
14338350,1433835001,14338350-1433835001
14339917,1433991701,14339917-1433991701
14340049,1434004901,14340049-1434004901
14343206,1434320602,14343206-1434320602
14343207,1434320702,14343207-1434320702
14343208,1434320802,14343208-1434320802
14343209,1434320902,14343209-1434320902
14343213,1434321302,14343213-1434321302
14344066,1434406601,14344066-1434406601
14344614,1434461401,14344614-1434461401
14344812,1434481201,14344812-1434481201
14345501,1434550101,14345501-1434550101
14346479,1434647901,14346479-1434647901
14346898,1434689801,14346898-1434689801
14347475,1434747501,14347475-1434747501
14347628,1434762801,14347628-1434762801
14348476,1434847601,14348476-1434847601
14348476,1434847602,14348476-1434847602
14353531,1435353101,14353531-1435353101
14353531,1435353102,14353531-1435353102
14353531,1435353103,14353531-1435353103
14353531,1435353104,14353531-1435353104
14354790,1435479001,14354790-1435479001
14354790,1435479002,14354790-1435479002
14361258,1436125801,14361258-1436125801
14361258,1436125802,14361258-1436125802
14361258,1436125803,14361258-1436125803
14362774,1436277401,14362774-1436277401
14363055,1436305501,14363055-1436305501
14363918,1436391801,14363918-1436391801
14363926,1436392601,14363926-1436392601
14364098,1436409801,14364098-1436409801
14364246,1436424602,14364246-1436424602
14369583,1436958301,14369583-1436958301
14369972,1436997201,14369972-1436997201
14370593,1437059301,14370593-1437059301
14370640,1437064001,14370640-1437064001
14370936,1437093601,14370936-1437093601
14370974,1437097401,14370974-1437097401
14371177,1437117701,14371177-1437117701
14371219,1437121901,14371219-1437121901
14371497,1437149701,14371497-1437149701
14371537,1437153701,14371537-1437153701
14371584,1437158401,14371584-1437158401
14372327,1437232701,14372327-1437232701
14372458,1437245801,14372458-1437245801
14373048,1437304801,14373048-1437304801
14373048,1437304802,14373048-1437304802
14376601,1437660101,14376601-1437660101
14376840,1437684001,14376840-1437684001
14377201,1437720101,14377201-1437720101
14382254,1438225401,14382254-1438225401
14385929,1438592901,14385929-1438592901
14387243,1438724301,14387243-1438724301
14387283,1438728301,14387283-1438728301
14388686,1438868601,14388686-1438868601
14389399,1438939902,14389399-1438939902
14390951,1439095101,14390951-1439095101
14391161,1439116101,14391161-1439116101
14395682,1439568201,14395682-1439568201
14397349,1439734901,14397349-1439734901
14397349,1439734902,14397349-1439734902
14397349,1439734903,14397349-1439734903
14397349,1439734904,14397349-1439734904
14397349,1439734905,14397349-1439734905
14397619,1439761901,14397619-1439761901
14397923,1439792302,14397923-1439792302
14398297,1439829701,14398297-1439829701
14398357,1439835701,14398357-1439835701
14398405,1439840501,14398405-1439840501
14398475,1439847501,14398475-1439847501
14398563,1439856301,14398563-1439856301
14398612,1439861201,14398612-1439861201
14398643,1439864301,14398643-1439864301
14398672,1439867201,14398672-1439867201
14398750,1439875001,14398750-1439875001
14398766,1439876601,14398766-1439876601
14399101,1439910101,14399101-1439910101
14399101,1439910102,14399101-1439910102
14399529,1439952901,14399529-1439952901
14399722,1439972201,14399722-1439972201
14402344,1440234401,14402344-1440234401
14404676,1440467601,14404676-1440467601
14404777,1440477702,14404777-1440477702
14404778,1440477802,14404778-1440477802
14404779,1440477902,14404779-1440477902
14404780,1440478002,14404780-1440478002
14404781,1440478102,14404781-1440478102
